"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"","それと、ボックスで拾ったカードの内容も穏やかではない。","而且，在电话亭捡到的卡片上的内容也令人无法琢磨。","","False","main_10003_009b0048","",""
"","『聖子さんへ　君の無念を僕が晴らしてみせる","『致圣子小姐    我定会为你报仇雪恨","","False","main_10003_009c0048","",""
"","　天国にいる君が、あの事件を忘れて安らかに眠れるように』","　已身处于天国的你、就忘却此事安心沉眠吧』","","False","main_10003_009d0048","",""
"","◆館での情報収集","◆在宅邸内收集情报","","False","main_10003_00c30048","",""
"","ガレージの棚の中には、数十年前の過去から近年に至るまで","在车库的书架中，找到了一本收集了数年前到近年里","","False","main_10003_00c40048","",""
"","このＨ市での様々な事故や事件を収めたファイル群があった。","H市中所发生的各种事故和事件的一个文件集。","","False","main_10003_00c50048","",""
"","これを印人と協力して調べたところ、長谷川聖子という名の","在和印人共同协力调查后，发现了一个被害者名为","","False","main_10003_00c60048","",""
"","被害者の事件を発見した。例のメッセージカードの人物か……","长谷川圣子的事件。是之前留言卡上的人吗……","","False","main_10003_00c70048","",""
"","　","","","","main_10003_00c80048","",""
"","事件の内容は……胸糞悪くなる事この上ないものだった。","那个事件的内容……说是人神共愤都不为过。","","False","main_10003_00c90048","",""
"","◆Ｈ市女性暴行事件について","◆关于H市的女性暴力事件","","False","main_10003_00d90048","",""
"","被害者『長谷川聖子』は結婚を目前に控えた若い女性だった。","被害者『长谷川圣子』是一位即将结婚的年轻女性。","","False","main_10003_00da0048","",""
"","愛犬の散歩中に誘拐された彼女は、樹海付近にて犯人たちに","在与爱犬散步时被诱拐，在树海附近遭到了犯人们","","False","main_10003_00db0048","",""
"","集団暴行を受け、翌朝街道の公衆電話付近にて保護される。","的团体暴行，第二天在街道旁的公共电话处被保护起来。","","False","main_10003_00dc0048","",""
"","しかし事件はこれで終わらなかった。犯人たちは犯行の際に","但这个事件并没有到此为止。犯人们将恶行时拍下的","","False","main_10003_00dd0048","",""
"","撮影した写真を婚約者に送って脅迫し、金銭を要求した。","照片寄给她的未婚夫并与此要挟，索要金钱。","","False","main_10003_00de0048","",""
"","そして数日後、事件のショックから被害者女性は自殺……","在这几天之后，由于事件带来的伤害，被害者女性自杀……","","False","main_10003_00df0048","",""
"","◆Ｈ市女性暴行事件について","◆关于H市的女性暴力事件","","False","main_10003_00ef0048","",""
"","その後、婚約者も行方不明となり、後追い自殺と噂された。","在这之后，被害者的未婚夫也下落不明，有传闻说他也自杀了。","","False","main_10003_00f00048","",""
"","当時を知るクリスティの話では、事件が騒がれた背景には","据了解此次事件的克里斯蒂说，本次事件之所以在社会中","","False","main_10003_00f10048","",""
"","婚約者がある有名なミュージシャンだった事があるという。","引起骚动，是因为未婚夫是位有名的音乐家。","","False","main_10003_00f20048","",""
"","『聖子さんへ　君の無念を僕が晴らしてみせる』","『致圣子小姐    我定会为你报仇雪恨』","","False","main_10003_00f30048","",""
"","例のカードの言葉の他に、実は気になる点がもう一つある。","除了那张卡片上的留下的话之外，其实还有一点值得注意。","","False","main_10003_00f40048","",""
"","それは犯人たちも事件後に行方不明になっている事だ。","那就是犯人们在事件后也全都下落不明。","","False","main_10003_00f50048","",""
"","◆Ｈ市女性暴行事件について","◆关于H市的女性暴力事件","","False","main_10003_01070048","",""
"","凄惨な事件の因果はまだ終わっていない、とするならば……","如果说，此次凄惨的事件的因果关系还未结束的话……","","False","main_10003_01080048","",""
"","我々を事件へ導いた公衆電話。首を吊って自殺した被害者が","那就是引领我们查找到这次事件的公共电话，上吊自杀了的","","False","main_10003_01090048","",""
"","花嫁衣裳を着ていた事。そしてその場所はあのＨ城樹海だ。","被害者还穿着婚纱这件事了。并且，那个地方还是H城的树海。","","False","main_10003_010a0048","",""
"","同行する印人は嫌がるだろうが、再び行く必要がありそうだ。","虽然一起的印人可能会感到不情愿，但好像有再去一遍的必要。","","False","main_10003_010b0048","",""
"","だがこんな風に考える俺は……　まったく誰のせいか……","但我才是这么想的人……   这到底是谁的错呢……","","False","main_10003_010d0048","",""
"","◆樹海調査再び","◆再次调查树海","","False","main_10003_011d0048","",""
"","再び樹海へとやって来た我々の前に、異様な犬が現れた。","我们再次来到树海，有一只样貌奇怪的狗出现在我们面前。","","False","main_10003_011e0048","",""
"","犬は唸りを発した後、誘うように西の繁みへと走り去った。","狗在一阵怒吼之后，像是要引导我们一样跑到了西边茂密的树丛中。","","False","main_10003_011f0048","",""
"","クリスティが過去に取材した現場も、入口から西だという。","克里斯蒂曾经采访过的地点也在入口西侧。","","False","main_10003_01200048","",""
"","にしてもあの犬は、この世の者の姿ではなかった。皮肉にも","而且那只狗并不属于这个世界。 不过讽刺的是，","","False","main_10003_01210048","",""
"","怪異を追う我々にとっては幸先良好と言うべきか。だが……","它却是我们追求怪异的一个良好开始。但是……","","False","main_10003_01220048","",""
"","シルシが例によって刻限を告げている……　先を急がねば……","印记已经在想往常一样开始报时了……  必须抓紧时间……","","False","main_10003_01230048","",""
"","◆写真の木の上で","◆在挂着照片的树上","","False","main_10003_01330048","",""
"","樹海の西にて、何枚もの異様な写真の貼られた木を見つけた。","我们在树海的西边，发现了一棵贴着几张奇怪照片的树。","","False","main_10003_01340048","",""
"","被写体は全て男性。そしてどの男たちも両目に、大きな釘が","照片上的人都是男性。而且那些男人的双眼都被很大的钉子","","False","main_10003_01350048","",""
"","深々と打ち込まれていた。恐らく彼らは生きてはいまい。","深深地钉在树上。恐怕这些男人如今都已经丧失性命了。","","False","main_10003_01360048","",""
"","男は殺すという警告なのか……　とその時、見上げた樹上に","这是杀人警告什么的吗......  就在这时，我们抬头看到了","","False","main_10003_01370048","",""
"","何かが見えた。苦労したが、入手したそれは犬の首輪だった。","树上有什么。虽然忙活了一番，但还是拿到了一个狗项圈。","","False","main_10003_01380048","",""
"","樹海の入口で我々の前に現れたあの犬のものだろうか……","是树海入口处在我们面前出现的那只狗狗的东西吗……","","False","main_10003_01390048","",""
"","◆写真の木の上で","◆在挂着照片的树上","","False","main_10003_01490048","",""
"","犬と言えば、長谷川聖子の愛犬の死体が、樹海付近で発見され","说到狗，车库的文件集上记载着长谷川圣子爱犬的尸体","","False","main_10003_014a0048","",""
"","たとガレージの記事にあった。誘拐犯を追った結果なのか……","就是在树海附近被发现的。是跑去追诱拐犯后的结果吗……","","False","main_10003_014b0048","",""
"","聖子は愛犬を痛く可愛がっていたようで、事件の少し前には","圣子貌似十分疼爱她的这只爱犬，在事件发生不久之前","","False","main_10003_014c0048","",""
"","婚約者とのギリシャ旅行にさえ、愛犬を連れて行ったらしい。","与未婚夫约定去希腊旅行时好像也要带上她的这只爱犬。","","False","main_10003_014d0048","",""
"","首輪の刻印は、恐らく犬の名前だろうが、何と読むのか……","项圈上的刻印恐怕就是这只狗狗的名字吧，但是该怎么读呢……","","False","main_10003_014e0048","",""
"","『＊Ψ＊　ΓΕΝΤΑ　＊Ψ＊』　英語ではないようだが……","『＊Ψ＊　ΓΕΝΤΑ　＊Ψ＊』 看起来好像也不是英语……","","False","main_10003_014f0048","",""
"","◆写真の木の周辺で","◆在挂着照片的树周围","","False","main_10003_015f0048","",""
"","木の周りの繁みから、汚れたインスタントカメラを見つけた。","我们在树周围的草丛里发现了一个脏了的便携式相机。","","False","main_10003_01600048","",""
"","裏に『撮れるんデス！　フラッシュ付き』と印字してある。","里面印着『可以拍摄！　附带闪光灯』等字样。","","False","main_10003_01610048","",""
"","とその時だ、不意にまたあの声が囁いた……","这时，不料那个声音又小声说道……","","False","main_10003_01620048","",""
"","「見るとは……　光を見るなり……」","“所谓见物……实为见光……”","","False","main_10003_01630048","",""
"","光……ひかり……　光るもの……カメラ……","光……光……发光的东西……相机……","","False","main_10003_01640048","",""
"","長谷川聖子にとって、その光は忌むべきものだろうが……","对长谷川圣子来说，那束光就是最忌讳的东西吧……","","False","main_10003_01650048","",""
"","◆身元不明の自殺体","◆身份不明的自杀尸体","","False","main_10003_01750048","",""
"","樹海の西のはずれ、そこには白骨化した死体が埋まっていた。","树海西部的边缘，那里埋着已经成为白骨的尸体。","","False","main_10003_01760048","",""
"","死体と共に掘り出された粗末な遺書とカセットテープ。","与尸体一同被挖出的还有一封粗糙的遗书和磁带。","","False","main_10003_01770048","",""
"","推測でしかないが、遺書の内容はあのメッセージカードと","虽然这只是推测，但遗书的内容和那个留言卡与","","False","main_10003_01790048","",""
"","婚約者の顛末にまつわる噂と符合しているように思える。","其未婚夫最终结局的留言不谋而合。","","False","main_10003_017a0048","",""
"","とすれば、このテープの曲には何か想いがあるのだろう。","这样的话，这盘磁带上的曲子应该附有某种思念吧。","","False","main_10003_017b0048","",""
"","◆身元不明の自殺体","◆身份不明的自杀尸体","","False","main_10003_018b0048","",""
"","発見した遺体がミュージシャンの婚約者とすれば、テープは","如果我们发现的尸体就是长谷川小姐的音乐家未婚夫的话，","","False","main_10003_018c0048","",""
"","彼と関わりのある曲、あるいは彼が作った曲かもしれない。","磁带上的曲子肯定与他有所关联，也许就是他创作的曲子。","","False","main_10003_018d0048","",""
"","ならば「最後の……」という囁きが我々に伝えたい事は何か。","那他低声细语道的“最后的……”想向我们传达的的是什么呢。","","False","main_10003_018e0048","",""
"","彼が最後に、フィアンセに聴かせたかった曲、だとでも……","即使是他在最后想让未婚妻听到的曲子……","","False","main_10003_018f0048","",""
"","我々を導いたあの犬は、彼らの愛犬の成れの果てに違いない。","引导我们的那只狗一定就是他爱犬最后的结局了。","","False","main_10003_01900048","",""
"","くちゃら花嫁との対峙で、それらを繋げる事ができれば……","如果能在与咀嚼新娘对峙时将这些事情全部联系起来的话……","","False","main_10003_01910048","",""
"","◆くちゃら花嫁の顛末","◆咀嚼新娘的始末经过","","False","main_10003_01a10048","",""
"","全ては悲惨な事件が生んだ怨念の連鎖なのかもしれない。","所有悲惨的事件可能都是由心生怨念而发生的连锁反应。","","False","main_10003_01a20048","",""
"","くちゃら花嫁は長谷川聖子だろう。そして彼女は、婚約者の","咀嚼新娘应该就是长谷川圣子了吧。而且她就像是要","","False","main_10003_01a30048","",""
"","復讐をなぞるかのように、人間の目に執着する怪異となった。","诉说未婚夫的复仇一样，成为了执着于人类双眼的怪异。","","False","main_10003_01a40048","",""
"","愛犬のゲンタもまた、彼らの悲願のため、あの姿に……","爱犬GΕΝΤΑ也因为他们的夙愿，变成了那个样子……","","False","main_10003_01a50048","",""
"","印人から渡された資料の情報もそれを示している……","印人递给我的资料上也印示着这一信息。","","False","main_10003_01a70048","",""
"","◆くちゃら花嫁の顛末","◆咀嚼新娘的始末经过","","False","main_10003_01b70048","",""
"","婚約者は当時「ＹＭＮ」という名で知られたミュージシャンで","圣子的未婚夫当时以“YMN”为名，是广为人知的音乐家。","","False","main_10003_01b80048","",""
"","ロックやポップスはもちろん、クラシックからテクノまで","除了摇滚音乐和流行音乐、从古典音乐再到电子音乐","","False","main_10003_01b90048","",""
"","様々な音楽を取り入れたマルチな曲作りで名を馳せたという。","据说以融合了各种各样的音乐的多重曲风而闻名。","","False","main_10003_01ba0048","",""
"","事件当時、彼は新たなアルバムを制作しており、その最終曲が","事件当时，他正在制作最新的专辑，最终曲就是","","False","main_10003_01bb0048","",""
"","恋人に贈るという内容の曲『Ｍｙ　ｈｏｌｙ』だった。しかし","作为赠送给恋人的歌曲『My holy』。但是因为发生了","","False","main_10003_01bc0048","",""
"","事件は起こり、アルバムは最終曲の収録のないまま発売された。","这种事件，专辑最终并未收录这首最终曲而草率发行了。","","False","main_10003_01bd0048","",""
"","◆くちゃら花嫁の顛末","◆咀嚼新娘的始末经过","","False","main_10003_01cd0048","",""
"","恋人へ贈る曲、そして婚約者の想いは、我々とゲンタによって","赠送给恋人的曲子，以及未婚夫的念想，通过我们和GENTA","","False","main_10003_01ce0048","",""
"","ようやく長谷川聖子の元へと届いた。せめてそう思いたい……","最终终于传达给了长谷川圣子。至少我希望是这样……","","False","main_10003_01cf0048","",""
"","これまで続いた悲劇の旋律は、ここで終止符なのだと……","至此，这段持续了许久的悲惨旋律，终于在这里画上了终止符。","","False","main_10003_01d00048","",""
"","だがいくつか謎も残る。それはなぜ最近になってくちゃらが","但还是有几点谜题尚未解开。为何最近咀嚼新娘拥有了","","False","main_10003_01d10048","",""
"","シルシを刻む程の力を持つようになったのか……という事だ。","能刻下印记的这般力量呢……","","False","main_10003_01d20048","",""
"","鍵はやはり、Ｈ神社から盗まれた仏像たちなのだろうか……","关键果然还是在H神社中被盗走的那些佛像里吧。","","False","main_10003_01d30048","",""
"","◆Ｈ神社の仏像","◆H神社的佛像","","False","main_10003_01e40048","",""
"","ガレージの資料から、Ｈ神社で仏像の大量盗難が起きたのは","据车库的资料显示，H神社中佛像被大量盗走大约是","","False","main_10003_01e50048","",""
"","およそ５０年前の事らしい。その当時と言えば、ちょうど","发生在50年前的事情。说到那个时候，当时正好是","","False","main_10003_01e60048","",""
"","終戦前後の混乱期だが、何か関係しているのだろうか……","大战结束前后的混乱期，难道跟这个有什么关系吗……","","False","main_10003_01e70048","",""
"","さらに半年前の聞き取りで、とある白衣の女が首無しの仏像を","再加上半年前的一则传闻，有人目击到一个抱着无头佛像","","False","main_10003_01e80048","",""
"","持ち歩く姿が目撃されている。場所は俗にマンホール通りと","身着白衣女子走动的身影。那是在一个俗称井盖大道的","","False","main_10003_01e90048","",""
"","呼ばれるＨ市の住宅街だ。次はその筋を追ってみるか……","一个H市的街道上。下次试着追寻这条线索搜查吧……","","False","main_10003_01ea0048","",""
"","すずと栄太に出会った、駐車場の電話ボックスだ。","在停车场的电话亭与铃和荣太相遇了。","","False","main_30004_003f0049","",""
"","「ここを調べるより先に、","“搜查这里之前，","","False","main_30004_00470048","",""
"","　他の２つの電話ボックスを調べましょ」","　先调查一下其他的两处电话亭吧”","","False","main_30004_00480048","",""
"","「他の２つの電話ボックスに","“你没去过其他的","","False","main_30004_004f0048","",""
"","　行くんじゃなかったの？」","　两处电话亭吗？”","","False","main_30004_00500048","",""
"","「あれ、他の２つの電話ボックスに","“啊嘞，你没去过其他的","","False","main_30004_00570048","",""
"","　行くんじゃなかったんですか？」","　两处电话亭吗？”","","False","main_30004_00580048","",""
"","「そうだったな」","“是啊“","","False","main_30004_005e0049","",""
"","寄り道している時間がもったいない。","把时间用在回去的路上太浪费了。","","False","main_30004_00620049","",""
"","別の電話ボックスへ向かおう。","去别的电话亭吧。","","False","main_30004_00640049","",""
"","噂の電話ボックスはすべて調査した。","调查了其他所有传闻中的电话亭。","","False","main_30004_00800049","",""
"","一度、館へ戻ろう。","先回官邸吧。","","False","main_30004_00810049","",""
"","噂の電話ボックスはすべて調査した。","调查了其他所有传闻中的电话亭。","","False","main_30005_00500049","",""
"","一度、館へ戻ろう。","先回官邸吧。","","False","main_30005_00510049","",""
"","噂の電話ボックスはすべて調査した。","调查了其他所有传闻中的电话亭。","","False","main_30006_00500049","",""
"","一度、館へ戻ろう。","先回官邸吧。","","False","main_30006_00510049","",""
"","★@1rデバッグ@0r★","★@1rデバッグ@0r★","","False","main_40038_00120048","",""
"","Ｅ０５６をスキップ","Ｅ０５６をスキップ","","False","main_40038_00130048","",""
"","メリイの誘導に従い、Ｈ市の外れにある","我听从梅莉的指示","","False","main_40038_003c0049","",""
"","ドライブイン跡に車を止めた。","把车停在了Ｈ市外的一个汽车服务站处。","","False","main_40038_003d0049","",""
"","メリイを残して、クリスティと共に車を降りる。","我把梅莉留在车上，和克里斯蒂一起下了车。","","False","main_40038_00450049","",""
"","「……ッ！！」","“……嘶！！”","","False","main_40038_00520049","",""
"","灼けるような痛みを感じる……","感受到一股灼烧般的疼痛……","","False","main_40038_006f0049","",""
"","近くに……　何かがいるのか？","这附近……有什么吗？","","False","main_40038_00710049","",""
"","「……見て」","“……快看”","","False","main_40038_007d0048","",""
"","「あそこに誰かいるわ」","“那里好像有人在”","","False","main_40038_007f0048","",""
"","電話ボックスの中から少女が出てきた。","一个少女从电话亭里走了出来。","","False","main_40038_009b0049","",""
"","なぜこんな時間に子供が……","为什么这个时间会有小孩……","","False","main_40038_009d0049","",""
"","「@1r栄太@0rお兄ちゃん、","“@1r荣太@0r哥哥，","","False","main_40038_00a40048","",""
"","　夜遅くまでありがとうございます」","　都这么晚了真谢谢你。”","","False","main_40038_00a50048","",""
"","「おかげで@1rくちゃら花嫁@0rとお話できました」","“多亏了你，我跟@1r咀嚼新娘@0r说上话了。”","","False","main_40038_00a70048","",""
"","「そうかい、よかったね」","“是吗，那太好了。”","","False","main_40038_00af0048","",""
"","近くの影から姿を現したのは、","从另一边出现的","","False","main_40038_00be0049","",""
"","まるまると肥えた青年だ。","是一个很胖的青年。","","False","main_40038_00bf0049","",""
"","「@1rすず@0rちゃん、質問には答えてもらえた？」","“新娘回答小@1r铃@0r的问题了吗？”","","False","main_40038_00c40048","",""
"","「だいじょうぶです」","“没关系的。”","","False","main_40038_00cf0048","",""
"","「でも、くちゃら花嫁ってすごいですよね」","“但是，咀嚼新娘真的好厉害呀。”","","False","main_40038_00d10048","",""
"","「探しもののことをなんでも知ってるなんて」","“只要是要找的东西不管什么都知道”","","False","main_40038_00d30048","",""
"","「うんうん、そうだよね……」","“嗯嗯，是的啊……”","","False","main_40038_00de0048","",""
"","「僕が落とした、ラブ＆ヒーローの","“就连我掉的LOVE & HERO的","","False","main_40038_00e00048","",""
"","　限定ストラップもそれで見つかったし」","　限定钥匙圈都找到了。”","","False","main_40038_00e10048","",""
"","「えっと……　ラブ＆ヒーローって？」","“那个……LOVE & HERO是什么？”","","False","main_40038_00ef0048","",""
"","「あれ、知らないんだ」","“咦，你不知道啊。”","","False","main_40038_00fa0048","",""
"","「今ブレイク中の、Ｈ市のご当地アイドルさ！」","“Ｈ市当今大热的当地偶像啊！”","","False","main_40038_00fc0048","",""
"","「バラエティ番組やＣＭにも","“上过很多的综艺节目","","False","main_40038_00fe0048","",""
"","　いっぱい出てると思うけどね」","　也拍了很多广告”","","False","main_40038_00ff0048","",""
"","「私のお家、テレビ禁止なんです」","“我们家不让看电视的。”","","False","main_40038_010a0048","",""
"","「ママが、バカになるから見ちゃダメだって」","“妈妈说看了会变成笨蛋，所以不许我看电视。”","","False","main_40038_010c0048","",""
"","「……あっ、栄太お兄ちゃん。","“……啊，荣太哥哥。","","False","main_40038_01110048","",""
"","　バスの時間ってそろそろじゃ？」","　巴士是不是快来了。”","","False","main_40038_01120048","",""
"","「おっと、最終便が来ちゃうね」","“哦呀，末班车要来了”","","False","main_40038_011d0048","",""
"","「行こうか、すずちゃん」","“走吧，小铃”","","False","main_40038_011f0048","",""
"","「夜に外出したこと、","“这么晚跑出来，","","False","main_40038_01210048","",""
"","　お家の人にバレたら大変だしさ……」","　被家里人发现的话就麻烦了呢……”","","False","main_40038_01220048","",""
"","「はい」","“嗯。”","","False","main_40038_012d0048","",""
"","物陰からしばらく眺めていたが、","我们在暗处一直这么看着他们，","","False","main_40038_013e0049","",""
"","あの２人がどういう関係なのか分からない。","他们两个到底是什么关系我们也没搞清楚。","","False","main_40038_013f0049","",""
"","そして、いつの間にか腕の痛みは引いていた。","不知不觉种手腕又开始疼起来了。","","False","main_40038_01410049","",""
"","「（なあ、クリスティ……）」","“（喂，克里斯蒂……）”","","False","main_40038_01460049","",""
"","「（おまえはどう思……）」","“（你怎么想……）”","","False","main_40038_01480049","",""
"","横を見るとクリスティがいない。","我看向旁边，发现克里斯蒂已经不在了。","","False","main_40038_014d0049","",""
"","「ちょっとあなた、","“喂，你跟那个小女孩","","False","main_40038_015a0048","",""
"","　その娘とどういう関係なの！？」","　是什么关系！？”","","False","main_40038_015b0048","",""
"","「事の次第によっては、","“根据事态严重性","","False","main_40038_015d0048","",""
"","　未成年者略取で通報するわよ！」","　我可是会报警说你绑架未成年的！”","","False","main_40038_015e0048","",""
"","いつの間にやら、クリスティは","不知道什么时候","","False","main_40038_016e0049","",""
"","男を責め立てていた。","克里斯蒂跑过去指责那个男的去了。","","False","main_40038_016f0049","",""
"","「おいクリスティ、落ち着け」","“喂克里斯蒂，冷静一下”","","False","main_40038_01770049","",""
"","不信感を露わにした彼女をなだめる。","我平息着表示极大怀疑的克里斯蒂","","False","main_40038_017d0049","",""
"","「あ、あのぉ……　ぼぼ、僕は……」","“那、那个……我我、我……”","","False","main_40038_01880048","",""
"","男の方はというと、","只见男子十分紧张","","False","main_40038_018d0049","",""
"","緊張しているのか舌が回っていない","舌头都捋不直了","","False","main_40038_018e0049","",""
"","「ちょっと、おばさん！」","“哎呀，阿姨！”","","False","main_40038_01990048","",""
"","「栄太お兄ちゃんをいじめないで！」","“你不要欺负荣太哥哥！”","","False","main_40038_019b0048","",""
"","少女が男の前に立ち塞がり、","少女站出来挡在那个男的前面","","False","main_40038_01a00049","",""
"","クリスティと自分を睨みつける。","一直盯着我和克里斯蒂。","","False","main_40038_01a10049","",""
"","後ろでうろたえる男より、","跟后面惊慌失措的男子比起来，","","False","main_40038_01a30049","",""
"","余程しっかりしているように見える。","这个少女看起来更镇定可靠一点。","","False","main_40038_01a40049","",""
"","「わたしがお兄ちゃんに頼んだんです……」","“是我拜托哥哥的……”","","False","main_40038_01ac0048","",""
"","「くちゃら花嫁とお話ししたいから、","“是我想和咀嚼新娘说话，","","False","main_40038_01ae0048","",""
"","　ついてきてほしいって」","　才让哥哥带我过来的。”","","False","main_40038_01af0048","",""
"","「さっきから何度か出ている、","“从刚才开始你们一直说的那个","","False","main_40038_01b40049","",""
"","　そのくちゃら花嫁というのは？」","　咀嚼新娘是什么啊？”","","False","main_40038_01b50049","",""
"","「探しもののある場所を教えてくれる@1r幽霊@0rです」","“是一个能告诉你要找的东西在那里的@1r幽灵@0r。”","","False","main_40038_01ba0048","",""
"","「この電話ボックス、くちゃら花嫁と","“传闻在这个电话亭","","False","main_40038_01be0048","",""
"","　話ができるって噂があるから」","　可以跟咀嚼新娘通话”","","False","main_40038_01bf0048","",""
"","「幽霊、ね……」","“幽灵、啊……”","","False","main_40038_01cb0048","",""
"","クリスティがこちらを見る。","克里斯蒂在看向这边。","","False","main_40038_01d00049","",""
"","考えていることは同じだろう。","估计跟我想的一样吧。","","False","main_40038_01d20049","",""
"","先ほどのシルシの痛みといい、もしかすると……","刚才印记引起的疼痛，说不定就是……","","False","main_40038_01d40049","",""
"","「キミら、シリアスな顔してるけど……","“我说你们，怎么都摆着一副这么严肃的表情……","","False","main_40038_01df0048","",""
"","　どうかしたのかい？」","　怎么了吗”","","False","main_40038_01e00048","",""
"","男がオドオドしながら、こちらを見ている。","男子战战兢兢地看向这里。","","False","main_40038_01e50049","",""
